product_id,name,brand,category,price,unit_price,unit_price_qt,currency,timestamp,is_offer
27714,"Honningmelon Skivet Brasil, 200 g",,Frukt,39.4,197,kilogram,NOK,2026-02-26T15:34:04.287Z,false
27713,"Cantaloupemelon i Skiver Spania, 200 g",,Frukt,39.2,196,kilogram,NOK,2026-02-26T15:34:04.289Z,false
26541,"Pink Lady Epler Italia/ Sør Afrika, 6 stk",,Frukt,47.1,61.06,kilogram,NOK,2026-02-26T15:34:04.290Z,false
9260,"Druer Grønne Stenfrie Kurv Brasil/ Peru/ SørAfrika, 500 g",,Frukt,48.9,73.36,kilogram,NOK,2026-02-26T15:34:04.291Z,true
27248,"Sitroner 2 stk Argentina / Spania, 380 g",,Frukt,29,76.32,kilogram,NOK,2026-02-26T15:34:04.292Z,false
9314,"Ananas Gold Ghana / Costa Rica, Ca 1kg",,Frukt,35.92,33.68,kilogram,NOK,2026-02-26T15:34:04.293Z,true
9335,"Honningmelon Spania  / Brasil, 1 stk",,Frukt,46.3,42.09,kilogram,NOK,2026-02-26T15:34:04.295Z,false
19432,"Økologiske Bananer 5-6 Stk. Fairtrade, Ecuador / Peru, 800 g",,Økologisk frukt og grønt,35.9,36.88,kilogram,NOK,2026-02-26T15:34:04.296Z,false
9263,"Druer Røde Stenfrie Kurv Namibia/ SørAfrika/ Peru, 500 g",,Frukt,47.9,95.8,kilogram,NOK,2026-02-26T15:34:04.297Z,false
27045,"Klementiner Spania/ Marokko, 1 kg",,Frukt,29.9,54.9,kilogram,NOK,2026-02-26T15:34:04.298Z,false
27169,"Epler, Grønne, 6 pk Maks 3 til nedsatt pris, Granny Smith, Italia, 900 g",,Frukt,35,27.22,kilogram,NOK,2026-02-26T15:34:04.299Z,true
9347,"Melon Cantaloupe Spania / Brasil, 1 stk",,Frukt,38.8,53.15,kilogram,NOK,2026-02-26T15:34:04.300Z,false
29184,"Fersk Ananas i skiver Costa Rica, 200 g",,Frukt,36.9,184.5,kilogram,NOK,2026-02-26T15:34:04.301Z,false
24854,"Bananer Ecuador / Costa Rica, 1 kg",,Frukt,23.9,23.9,kilogram,NOK,2026-02-26T15:34:04.302Z,false
9413,"Økologiske Gala Epler Argentina / Italia, 1 kg",,Økologisk frukt og grønt,73.7,55.28,kilogram,NOK,2026-02-26T15:34:04.303Z,true
27165,"Epler, Røde, 6 pk Gala, Italia, 900 g",,Frukt,38.3,42.56,kilogram,NOK,2026-02-26T15:34:04.304Z,false
27622,"Store Lime Brasil/ Peru, 3 stk",,Frukt,39.9,151.43,kilogram,NOK,2026-02-26T15:34:04.305Z,true
26226,"Piel de Sapo Melon Spania / Brasil, 1 stk",,Frukt,61.9,41.27,kilogram,NOK,2026-02-26T15:34:04.306Z,false
19684,"Fiken SørAfrika/ Peru, 4 stk",,Frukt,59.9,239.6,kilogram,NOK,2026-02-26T15:34:04.307Z,false
31535,"Bananer i kasse Costa Rica, 5 kg",,Frukt,124.5,25.3,kilogram,NOK,2026-02-26T15:34:04.308Z,false
27773,"Kiwi Italia / Chile, 4 stk",,Frukt,46.9,134,kilogram,NOK,2026-02-26T15:34:04.309Z,false
19618,"Epler i Pose Vår Laveste pris Polen/ Nederland, 2 kg",,Frukt,47.8,23.9,kilogram,NOK,2026-02-26T15:34:05.307Z,false
9023,"Granateple Tyrkia / Egypt, 1 stk",,Frukt,39.9,199.5,kilogram,NOK,2026-02-26T15:34:05.309Z,false
18964,"Ekstra Stor Mango Moden, Brasil / Peru, 1 stk",,Frukt,44.9,44.9,stykk,NOK,2026-02-26T15:34:05.311Z,true
27167,"Epler, gule, 6 pk Golden Delicious, Italia, 900 g",,Frukt,38.3,42.56,kilogram,NOK,2026-02-26T15:34:05.312Z,false
19678,"Kokosnøtt Elfenbenkysten/ India, 1 stk",,Frukt,22.9,65.43,kilogram,NOK,2026-02-26T15:34:05.313Z,false
23921,"Økologiske Sitroner Spania, 2 stk",,Økologisk frukt og grønt,30.8,99.6,kilogram,NOK,2026-02-26T15:34:05.315Z,false
9431,"Mango Moden, Brasil/ Peru, 2 stk",,Frukt,79.9,29.97,stykk,NOK,2026-02-26T15:34:05.316Z,true
27168,"Epler, grønne, 4 pk Granny Smith, Italia, 700 g",,Frukt,27.7,39.57,kilogram,NOK,2026-02-26T15:34:05.317Z,false
27854,"Små Lime  Vår Laveste pris Brasil / Colombia, 6 stk",,Frukt,37.5,75,kilogram,NOK,2026-02-26T15:34:05.318Z,false
32536,"Liten mango Snart moden Vår Laveste pris Brasil/ Peru, 1 stk",,Frukt,17.9,18.9,stykk,NOK,2026-02-26T15:34:05.319Z,false
27166,"Epler gule, 4 pk Golden Delicious, Italia, 750 g",,Frukt,32.2,42.93,kilogram,NOK,2026-02-26T15:34:05.320Z,false
19687,"Papaya Snart Moden Spania / Brasil, 1 stk",,Frukt,59.9,59.9,stykk,NOK,2026-02-26T15:34:05.321Z,false
19690,"Pasjonsfrukt Colombia / Vietnam/ SørAfrika, 4 stk",,Frukt,49.9,12.48,stykk,NOK,2026-02-26T15:34:05.322Z,false
27164,"Epler, røde, 4 pk Gala Italia, 800 g",,Frukt,36,45,kilogram,NOK,2026-02-26T15:34:05.323Z,false
149,"Store Pærer Conference Belgia / Nederland, 4 stk",,Frukt,23.9,42.83,kilogram,NOK,2026-02-26T15:34:05.324Z,true
27019,"Økologisk Lime Colombia/ Brasil, 2 stk",,Økologisk frukt og grønt,37.2,186,kilogram,NOK,2026-02-26T15:34:05.325Z,false
28023,"Små Pærer Vår Laveste Pris,  Nederland/ Belgia, 1 kg",,Frukt,29.9,32.9,kilogram,NOK,2026-02-26T15:34:05.326Z,false
19681,"Physalis Kurv Colombia, 100 g",,Frukt,29.9,299,kilogram,NOK,2026-02-26T15:34:05.327Z,false
23920,"Økologiske Pærer 3-4 stk Frankrike / Nederland, 500 g",,Økologisk frukt og grønt,39.9,82.8,kilogram,NOK,2026-02-26T15:34:05.328Z,false
30858,"Små Grønne Druer Vår Laveste Pris, Namibia/ SørAfrika, 500 g",,Frukt,32.9,65.8,kilogram,NOK,2026-02-26T15:34:05.329Z,false
64197,"Granateplekjerner Spania, 100 g",,Frukt,49.7,372.8,kilogram,NOK,2026-02-26T15:34:05.330Z,true
28052,"Små Røde Druer Vår Laveste Pris, Sør Afrika/ Peru, 500 g",,Frukt,32.9,55.8,kilogram,NOK,2026-02-26T15:34:05.330Z,false
33149,Bananer i Klase 5-6 Stk Costa Rica / Colombia,,Frukt,26.9,26.9,kilogram,NOK,2026-02-26T15:34:05.331Z,false
28019,"Store Appelsiner Sør Afrika/ Spania, 3 stk",,Frukt,33.2,20.95,kilogram,NOK,2026-02-26T15:34:05.332Z,false
56260,"Rubinstep Norge, 1,5 kg",Hardanger,Frukt,59.92,49.93,kilogram,NOK,2026-02-26T15:34:06.341Z,false
23922,"Økologiske Appelsiner Hellas / Spania, 1 kg",,Økologisk frukt og grønt,67.7,67.7,kilogram,NOK,2026-02-26T15:34:06.343Z,false
37538,"Små Sitroner Vår Laveste Pris, Egypt/ Spania, 500 g",,Frukt,25,50,kilogram,NOK,2026-02-26T15:34:06.345Z,false
16723,"Appelsiner Maks 2 til nedsatt pris, Vår Laveste Pris, Sør Afrika / Spania, 2 kg",,Frukt,33.8,8.9,kilogram,NOK,2026-02-26T15:34:06.346Z,true
22819,"Gul Kiwi Italia / Ny-Zealand, 4 stk",,Frukt,54.9,161.47,kilogram,NOK,2026-02-26T15:34:06.347Z,false
27163,"Økologisk Kiwi,  4-5 stk Italia, 500 g",,Økologisk frukt og grønt,69,138,kilogram,NOK,2026-02-26T15:34:06.348Z,false
68442,"Rockit matpakke epler Østerike, 700 g",,Frukt,47.9,68.43,kilogram,NOK,2026-02-26T15:34:06.350Z,true
37617,"Kiwi Maks 3 til nedsatt pris, Laveste Pris, Hellas / Chile, 8 stk",,Frukt,40,50,kilogram,NOK,2026-02-26T15:34:06.351Z,true
64281,Hvit Pomelo Kina,,,34.32,42.9,,NOK,2026-02-26T15:34:06.352Z,false
9437,"Grapefrukt Peru / Sør Afrika/ Egypt, 1 stk",,Frukt,20.4,81.6,kilogram,NOK,2026-02-26T15:34:06.354Z,true
26952,"Fruktkurv Miks av frukt Ulike Land, 4 kg",,Frukt,199,49.75,kilogram,NOK,2026-02-26T15:34:06.355Z,false
64153,"Rød Pitahaya, Dragefrukt Brasil/ Vietnam, 1 stk",,Frukt,69.9,279.6,kilogram,NOK,2026-02-26T15:34:06.356Z,false
33787,"Ferdigkuttet Melonmiks i Beger Costa Rica/ Brasil, 200 g",,Frukt,44.9,224.5,kilogram,NOK,2026-02-26T15:34:06.357Z,false
64152,"Gul Pitahaya, Dragefrukt Columbia/ Ecuador, 1 stk",,Frukt,69.9,349.5,kilogram,NOK,2026-02-26T15:34:06.358Z,false
29734,"Fruktkurv Pluss Miks av frukt Ulike Land, 4,5 kg",,Frukt,277,61.56,kilogram,NOK,2026-02-26T15:34:06.359Z,false
33788,"Ferdigkuttet Fruktmiks i Beger Costa Rica/ Brasil, 180 g",,Frukt,42.9,238.33,kilogram,NOK,2026-02-26T15:34:06.360Z,false
19675,"Kumquat Tyrkia / Spania, 100 g",,Frukt,34.9,349,kilogram,NOK,2026-02-26T15:34:06.361Z,false
64154,"Mangostan 2/3 stk. Indonesia, 250 g",,Frukt,84.9,339.6,kilogram,NOK,2026-02-26T15:34:06.362Z,false
64159,"Kiwano Frankrike / Nederland, 200 g",,Frukt,45.9,229.5,kilogram,NOK,2026-02-26T15:34:06.363Z,false
64161,"Grenadillas, Oransje Pasjonsfrukt Peru / Ecuador, 4 stk",,Frukt,99,24.75,stykk,NOK,2026-02-26T15:34:06.364Z,false
64155,"Rambutan Indonesia / Guatemala, 250 g",,Frukt,84.9,339.6,kilogram,NOK,2026-02-26T15:34:06.364Z,false
64158,"Papaya Formosa Brasil / Spania, 1 stk",,Frukt,104.9,104.9,stykk,NOK,2026-02-26T15:34:06.365Z,false
15157,"Fersk basilikum i Pose, Etiopia/ Kenya, 20 g",,Urter og spirer,24.9,1245,kilogram,NOK,2026-02-26T15:34:06.842Z,true
15163,"Fersk Koriander i Pose, Etiopia/ Kenya, 20 g",,Urter og spirer,24.9,1245,kilogram,NOK,2026-02-26T15:34:06.845Z,true
15160,"Fersk Kruspersille i Beger/pose, Etiopia/ Nederland, 20 g",,Urter og spirer,18.5,995,kilogram,NOK,2026-02-26T15:34:06.846Z,false
15166,"Fersk Gressløk i Pose, Etiopia, 20 g",,Urter og spirer,20.2,1125,kilogram,NOK,2026-02-26T15:34:06.848Z,false
17767,"Fersk Bladpersille i Pose, Etiopia/ Italia, 20 g",,Urter og spirer,19.9,995,kilogram,NOK,2026-02-26T15:34:06.849Z,false
17764,"Fersk Kjørvel i Pose, Norge, 20 g",Huseby Gaard,Urter og spirer,24.9,1245,kilogram,NOK,2026-02-26T15:34:06.850Z,false
17746,"Fersk Dill i Pose, Etiopia/ Kenya, 20 g",,Urter og spirer,18.5,995,kilogram,NOK,2026-02-26T15:34:06.851Z,false
17743,"Fersk Mynte i Pose, Etiopia, 20 g",,Urter og spirer,24.9,1245,kilogram,NOK,2026-02-26T15:34:06.852Z,false
17755,"Fersk Oregano i Pose, Etiopia/ Kenya, 20 g",,Urter og spirer,24.9,1245,kilogram,NOK,2026-02-26T15:34:06.854Z,true
17749,"Fersk Rosmarin i Pose, Etiopia / Kenya, 20 g",,Urter og spirer,24.9,870,kilogram,NOK,2026-02-26T15:34:06.855Z,true
17761,"Fersk Salvie i Pose, Etiopia/ Kenya, 20 g",,Urter og spirer,24.9,1245,kilogram,NOK,2026-02-26T15:34:06.856Z,true
17758,"Fersk Sitronmelisse i Pose, Norge, 20 g",,Urter og spirer,24.9,1245,kilogram,NOK,2026-02-26T15:34:06.857Z,false
17752,"Fersk Timian i Pose, Etiopia/ Kenya, 20 g",,Urter og spirer,24.9,870,kilogram,NOK,2026-02-26T15:34:06.858Z,true
19720,"Økologiske Alfalfaspirer Norge, 100 g",,Urter og spirer,28.9,289,kilogram,NOK,2026-02-26T15:34:06.859Z,true
19723,"Økologiske Bønnespirer Norge, 180 g",,Urter og spirer,32.9,182.78,kilogram,NOK,2026-02-26T15:34:06.860Z,true
23155,"Økologiske Sukkerertspirer Norge, 50 g",,Urter og spirer,40.9,818,kilogram,NOK,2026-02-26T15:34:06.861Z,true
22459,"Fersk Estragon i Pose, Etiopia/ Kenya, 20 g",,Urter og spirer,24.9,1245,kilogram,NOK,2026-02-26T15:34:06.862Z,true
22444,"Thaibasilikum Gourmet Frisk i Pose, Etiopia / Kenya, 20 g",,Urter og spirer,24.9,1245,kilogram,NOK,2026-02-26T15:34:06.863Z,true
26468,"Økologiske Brokkolispirer Norge, 50 g",,Urter og spirer,32.9,658,kilogram,NOK,2026-02-26T15:34:06.864Z,true
24537,"Sitrongress Indonesia/ Thailand, 50 g",,Urter og spirer,20.8,416,kilogram,NOK,2026-02-26T15:34:06.865Z,false
26464,"Økologiske Spiremix, Spicymix av Brocolli, Reddik, Kløver Norge, 50 g",,Urter og spirer,27.9,558,kilogram,NOK,2026-02-26T15:34:06.866Z,true
26467,"Økologiske Reddikspirer Norge, 50 g",,Urter og spirer,29.8,596,kilogram,NOK,2026-02-26T15:34:06.867Z,true
26627,"Økologiske Kløverspirer beger Norge, 50 g",,Urter og spirer,43.4,868,kilogram,NOK,2026-02-26T15:34:06.868Z,true
26470,"Økologiske Spiresnacks, Mix av Bønner, Erter & Linser Norge, 100 g",,Urter og spirer,43.4,434,kilogram,NOK,2026-02-26T15:34:06.869Z,true
26626,"Økologiske Taco spiremix -Brokolli, Kløver, Mungbønner Norge, 50 g",,Urter og spirer,40.9,818,kilogram,NOK,2026-02-26T15:34:07.967Z,true
26466,"Økologiske Purreløkspirer Norge, 50 g",,Urter og spirer,41.9,838,kilogram,NOK,2026-02-26T15:34:07.970Z,true
9428,"Crispisalat Beger, Norge, 150 g",Huseby Gaard,Salat og kål,27.9,139.53,kilogram,NOK,2026-02-26T15:34:08.482Z,true
41839,"Stor spiseklar crispisalat Norge, 160 g",Onna,Salat og kål,42.9,286,kilogram,NOK,2026-02-26T15:34:08.485Z,true
9356,"Stor Isbergsalat Nederland / Spania, 1 stk",,Salat og kål,29.9,29.9,stykk,NOK,2026-02-26T15:34:08.486Z,false
9290,"Stor Hjertesalat Spania/ Tyskland, 2 stk",,Salat og kål,37.9,18.95,stykk,NOK,2026-02-26T15:34:08.487Z,true
26274,"Romano Grønn Spania, 1 stk",Huseby Gaard,Salat og kål,33.9,33.9,stykk,NOK,2026-02-26T15:34:08.489Z,true
30503,"Økologisk Isbergsalat Spania, 1 stk",,Økologisk frukt og grønt,36.9,36.9,stykk,NOK,2026-02-26T15:34:08.491Z,false
9380,"Brokkoli Spania/ Nederland, 1 stk",,Salat og kål,23.92,26.9,stykk,NOK,2026-02-26T15:34:08.492Z,false
27462,"Hodekål Norge, 1,2 kg",Huseby Gaard,Salat og kål,27.5,24.92,kilogram,NOK,2026-02-26T15:34:08.493Z,false
19468,"Økologisk Brokkoli Spania / Nederland, 1 stk",,Økologisk frukt og grønt,29.9,31.9,stykk,NOK,2026-02-26T15:34:08.494Z,false
10790,"Grønnkål Italia, 200 g",,Salat og kål,39.9,199.5,kilogram,NOK,2026-02-26T15:34:08.495Z,true
26253,"Mini Pak Choi Italia/ Spania, 125 g",,Salat og kål,20.7,165.6,kilogram,NOK,2026-02-26T15:34:08.496Z,false
23649,"Rødkål Norge, 1,4 kg",,Salat og kål,36.9,26.36,kilogram,NOK,2026-02-26T15:34:08.497Z,false
9284,"Blomkål Nederland / Spania, 1 stk",,Salat og kål,34.9,34.9,stykk,NOK,2026-02-26T15:34:08.498Z,false
26308,"Spisskål Holland/ Spania, 1 stk",Huseby Gaard,Salat og kål,32.3,32.3,stykk,NOK,2026-02-26T15:34:08.499Z,false
26338,"Knutekål Italia, 180 g",,Salat og kål,24.9,138.33,kilogram,NOK,2026-02-26T15:34:08.500Z,false
19453,"Økologisk Blomkål Frankrike / Spania, 1 stk",,Økologisk frukt og grønt,41.9,51.9,stykk,NOK,2026-02-26T15:34:08.502Z,false
26407,"Økologisk Hodekål Norge, 1 kg",Hørte Gård,Økologisk frukt og grønt,39.8,39.8,kilogram,NOK,2026-02-26T15:34:08.503Z,false
9362,"Kinakål Portugal, 1 stk",,Salat og kål,32.9,32.9,stykk,NOK,2026-02-26T15:34:08.504Z,false
26247,"Radicchio Rosso Italia, 1 stk",Huseby Gaard,Salat og kål,49.9,199.6,kilogram,NOK,2026-02-26T15:34:08.505Z,false
26246,"Hodesalat Nederland, 1 stk",,Salat og kål,44.9,44.9,stykk,NOK,2026-02-26T15:34:08.506Z,false
19717,"Lollosalat Rød Spania, 1 stk",,Salat og kål,44.9,44.9,stykk,NOK,2026-02-26T15:34:08.507Z,false
57713,"Sassy Red Oak Norge, 90 g",Onna,Salat og kål,41.9,465.56,kilogram,NOK,2026-02-26T15:34:08.507Z,true
57635,"Kjekkas grønn ekeblad Norge, 110 g",Onna,Salat og kål,39.9,362.73,kilogram,NOK,2026-02-26T15:34:08.508Z,true
57714,"Big Butter Norge, 110 g",Onna,Salat og kål,39.9,362.73,kilogram,NOK,2026-02-26T15:34:08.509Z,true
39173,"Blomkål Vår Laveste pris, Spania, 1 stk",,Salat og kål,29.9,29.9,stykk,NOK,2026-02-26T15:34:09.505Z,false
27256,"Brokkoli Vår Laveste Pris. Nederland/ Spania, 1 stk",,Salat og kål,19.9,21.9,stykk,NOK,2026-02-26T15:34:09.507Z,false
39172,"Isbergsalat Vår Laveste pris, Spania, 1 stk",,Salat og kål,24.9,24.9,stykk,NOK,2026-02-26T15:34:09.508Z,false
41633,"Økologisk Hjertesalat Spania / Nederland, 2 stk",,Salat og kål,38.9,25.95,stykk,NOK,2026-02-26T15:34:09.509Z,false
61997,"Hjertesalat Vår Laveste Pris Spania, 2 stk",Huseby Gaard,Salat og kål,32.9,13.45,stykk,NOK,2026-02-26T15:34:09.511Z,false
68460,Rebell Romano 100 g,Onna,Salat og kål,39.9,399,kilogram,NOK,2026-02-26T15:34:09.512Z,true
67383,"Spisskål rød Norge, 1 stk",,Salat og kål,37.1,37.1,stykk,NOK,2026-02-26T15:34:09.513Z,false
67464,"Sikori/ Endive salat Nederland, 500 g",,Salat og kål,61.9,123.8,kilogram,NOK,2026-02-26T15:34:09.515Z,false
9443,"Fersk Rosenkål Nederland, 400 g",,Salat og kål,38.5,87.25,kilogram,NOK,2026-02-26T15:34:09.516Z,false
64200,"Økologisk Spinat Italia / Spania, 200 g",,Økologisk frukt og grønt,44.1,220.5,kilogram,NOK,2026-02-26T15:34:09.517Z,false
9269,"Blåbær i kurv Peru/ Chile, 125 g",,Bær,34.9,279.2,kilogram,NOK,2026-02-26T15:34:09.914Z,false
26540,"Bringebær Portugal/ Marokko, 125 g",,Bær,44.9,359.2,kilogram,NOK,2026-02-26T15:34:09.916Z,false
25571,"Bjørnebær Portugal /Marokko/ Spania, 125 g",,Bær,56.9,455.2,kilogram,NOK,2026-02-26T15:34:09.918Z,false
23253,"Rips Holland / Chile, 125 g",,Bær,49.9,399.2,kilogram,NOK,2026-02-26T15:34:09.919Z,false
61994,"Jordbær Spania, 400 g",,Bær,77.3,192,kilogram,NOK,2026-02-26T15:34:09.921Z,false
23923,"Økologisk Avokado Spania / Kenya, 2 stk",,Økologisk frukt og grønt,44,169.23,kilogram,NOK,2026-02-26T15:34:10.427Z,false
19447,"Økologiske Cherrytomater Spania / Danmark, 250 g",,Økologisk frukt og grønt,47.9,191.6,kilogram,NOK,2026-02-26T15:34:10.430Z,true
19444,"Økologiske tomater Spania, 500 g",,Økologisk frukt og grønt,53.9,107.8,kilogram,NOK,2026-02-26T15:34:10.431Z,false
19468,"Økologisk Brokkoli Spania / Nederland, 1 stk",,Økologisk frukt og grønt,29.9,31.9,stykk,NOK,2026-02-26T15:34:10.432Z,false
26976,"Økologiske Gulrøtter Norge, 750 g",,Økologisk frukt og grønt,42.9,59.87,kilogram,NOK,2026-02-26T15:34:10.434Z,false
19453,"Økologisk Blomkål Frankrike / Spania, 1 stk",,Økologisk frukt og grønt,41.9,51.9,stykk,NOK,2026-02-26T15:34:10.435Z,false
26407,"Økologisk Hodekål Norge, 1 kg",Hørte Gård,Økologisk frukt og grønt,39.8,39.8,kilogram,NOK,2026-02-26T15:34:10.436Z,false
19456,"Økologisk Kålrot Norge, 1 stk",,Økologisk frukt og grønt,46.6,49.05,kilogram,NOK,2026-02-26T15:34:10.437Z,false
19450,"Økologisk Agurk Spania, 1 stk",,Økologisk frukt og grønt,36.9,36.9,stykk,NOK,2026-02-26T15:34:10.438Z,false
19465,"Økologisk Rød Paprika Spania/Holland, 1 stk",,Økologisk frukt og grønt,28.3,188.67,kilogram,NOK,2026-02-26T15:34:10.439Z,false
19432,"Økologiske Bananer 5-6 Stk. Fairtrade, Ecuador / Peru, 800 g",,Økologisk frukt og grønt,35.9,36.88,kilogram,NOK,2026-02-26T15:34:10.440Z,false
27163,"Økologisk Kiwi,  4-5 stk Italia, 500 g",,Økologisk frukt og grønt,69,138,kilogram,NOK,2026-02-26T15:34:10.442Z,false
27019,"Økologisk Lime Colombia/ Brasil, 2 stk",,Økologisk frukt og grønt,37.2,186,kilogram,NOK,2026-02-26T15:34:10.443Z,false
23921,"Økologiske Sitroner Spania, 2 stk",,Økologisk frukt og grønt,30.8,99.6,kilogram,NOK,2026-02-26T15:34:10.444Z,false
23922,"Økologiske Appelsiner Hellas / Spania, 1 kg",,Økologisk frukt og grønt,67.7,67.7,kilogram,NOK,2026-02-26T15:34:10.445Z,false
26721,"Økologiske Klementiner Spania/ Hellas, 500 g",,Økologisk frukt og grønt,39.9,64.4,kilogram,NOK,2026-02-26T15:34:10.446Z,false
9413,"Økologiske Gala Epler Argentina / Italia, 1 kg",,Økologisk frukt og grønt,73.7,55.28,kilogram,NOK,2026-02-26T15:34:10.447Z,true
23920,"Økologiske Pærer 3-4 stk Frankrike / Nederland, 500 g",,Økologisk frukt og grønt,39.9,82.8,kilogram,NOK,2026-02-26T15:34:10.448Z,false
23925,"Økologisk Søtpotet Spania / Egypt, 500 g",,Økologisk frukt og grønt,39.9,79.8,kilogram,NOK,2026-02-26T15:34:10.449Z,false
26408,"Økologisk Hvitløk 2/3 stk Kina, 2 stk",,Økologisk frukt og grønt,32.3,215.33,kilogram,NOK,2026-02-26T15:34:10.449Z,false
19459,"Økologisk Gul Løk Nederland, 750 g",,Økologisk frukt og grønt,55.4,73.87,kilogram,NOK,2026-02-26T15:34:10.450Z,false
19462,"Økologisk Rødløk Nederland, 500 g",,Økologisk frukt og grønt,51.9,103.8,kilogram,NOK,2026-02-26T15:34:10.451Z,false
23926,"Økologisk Squash Spania/ Nederland, 1 stk",,Økologisk frukt og grønt,32.2,128.8,kilogram,NOK,2026-02-26T15:34:10.452Z,false
26406,"Økologisk Stangselleri Nederland / Spania, 350 g",,Økologisk frukt og grønt,77.9,117.14,kilogram,NOK,2026-02-26T15:34:10.453Z,false
63591,"Økologiske Poteter Vasket Colomba Anouk , Norge, 1,5 kg",,Økologisk frukt og grønt,64.1,42.73,kilogram,NOK,2026-02-26T15:34:11.553Z,false
31143,"Økologisk Ingefær Kina/ Peru, 100 g",,Økologisk frukt og grønt,22.5,225,kilogram,NOK,2026-02-26T15:34:11.557Z,false
30503,"Økologisk Isbergsalat Spania, 1 stk",,Økologisk frukt og grønt,36.9,36.9,stykk,NOK,2026-02-26T15:34:11.558Z,false
61767,"Salat Mix, økologisk, 75 gram Italia, 1 stk",Hørte Gård,Økologisk frukt og grønt,34.9,34.9,stykk,NOK,2026-02-26T15:34:11.560Z,false
64200,"Økologisk Spinat Italia / Spania, 200 g",,Økologisk frukt og grønt,44.1,220.5,kilogram,NOK,2026-02-26T15:34:11.561Z,false
61764,"Økologisk Ruccula Italia, 50 g",,Økologisk frukt og grønt,28.1,518,kilogram,NOK,2026-02-26T15:34:11.563Z,false
12079,"Tine Lettmelk 0,5% fett, 1,75 l",TINE,Melk,39,21.89,liter,NOK,2026-02-26T15:34:12.064Z,false
446,"Tine Lettmelk 0,5%, 1 l",TINE,Melk,20.9,19.4,liter,NOK,2026-02-26T15:34:12.067Z,false
8143,"Tine Lettmelk 1% fett, 1,75 l",TINE,Melk,37.9,20.97,liter,NOK,2026-02-26T15:34:12.069Z,false
430,"Tine Lettmelk 1% fett, 1 l",TINE,Melk,21.9,20.6,liter,NOK,2026-02-26T15:34:12.070Z,false
12178,"Tine Helmelk 1,75 l",TINE,Melk,44.4,24.97,liter,NOK,2026-02-26T15:34:12.072Z,false
437,Tine Helmelk 1 l,TINE,Melk,24.4,23.5,liter,NOK,2026-02-26T15:34:12.073Z,false
132,"Tine Fettfri Melk Skummet 0,1% fett, 1 l",TINE,Melk,21.9,20.8,liter,NOK,2026-02-26T15:34:12.074Z,false
12196,"Tine Laktosefri Lettmelk 0,5%, 1 l",TINE,Melk,32.4,31.4,liter,NOK,2026-02-26T15:34:12.076Z,false
30499,"Litago Banansplitt 0,5 l",TINE,Melk,23.4,46.8,liter,NOK,2026-02-26T15:34:12.077Z,false
429,"Tine Laktosefri Lettmelk 1% fett, 1 l",TINE,Melk,30.4,29.1,liter,NOK,2026-02-26T15:34:12.078Z,false
67589,"Skummet melk 0,1% 1,75 l",TINE,Melk,36.6,20.91,liter,NOK,2026-02-26T15:34:12.079Z,false
134,"Tine Skummet Kulturmjølk Fettfri, 1 kg",TINE,Melk,26.9,26.9,kilogram,NOK,2026-02-26T15:34:12.080Z,false
24682,"Biola® yoghurtdrikk rødbet, eple & lime 1000 g",TINE,Melk,42.9,41.5,kilogram,NOK,2026-02-26T15:34:12.082Z,false
1131,"Q Melk Lett 1%, 1 l",Q,Melk,21.9,20.9,liter,NOK,2026-02-26T15:34:12.083Z,false
2515,Tine Kulturmjølk 1000 g,TINE,Melk,29.9,29,kilogram,NOK,2026-02-26T15:34:12.084Z,false
12028,"Tine Kefir Økologisk, 1000 g",TINE,Melk,33.4,32.8,kilogram,NOK,2026-02-26T15:34:12.085Z,false
17734,"Q Melk Skummet 0,1%, 1 l",Q,Melk,23.4,22.4,liter,NOK,2026-02-26T15:34:12.086Z,false
32436,"Økologisk Rørosmjølk Laktosefri Lett 1,2% fett, 1 l",,Melk,36.9,35.4,liter,NOK,2026-02-26T15:34:12.087Z,false
137,Tine Sjokomelk 1 l,TINE,Melk,26.9,25.4,liter,NOK,2026-02-26T15:34:12.088Z,false
12190,"Biola® syrnet lettmelk Laktosefri, 1000 g",TINE,Melk,33.4,33.4,kilogram,NOK,2026-02-26T15:34:12.089Z,false
64474,"Tine Lettmelk Sjokolade Usøtet, 1,75 l",TINE,Melk,52.8,30.17,liter,NOK,2026-02-26T15:34:12.090Z,false
27281,"Økologisk Syrna Blå Fettfri, 1000 g",,Melk,39.9,39.9,kilogram,NOK,2026-02-26T15:34:12.091Z,false
12175,Økologisk helmelk 1 l,TINE,Melk,32.4,32,liter,NOK,2026-02-26T15:34:12.092Z,false
32863,"YT proteinmelk Kakao, 1 l",TINE,Melk,49.4,47.8,liter,NOK,2026-02-26T15:34:12.093Z,false
36837,Kefir Blåbær & Solbær 1000 g,Q,Melk,40.4,38.8,kilogram,NOK,2026-02-26T15:34:13.093Z,false
15339,Tine Langtidsholdbar Helmelk 1 l,TINE,Melk,40.9,40.9,liter,NOK,2026-02-26T15:34:13.096Z,false
17731,Q Helmelk 1 l,Q,Melk,25.4,24.3,liter,NOK,2026-02-26T15:34:13.097Z,false
64625,Q Kefir Naturell 1000 g,Q,Melk,31.4,30.3,kilogram,NOK,2026-02-26T15:34:13.099Z,false
